detail_id,hotel_id,hotel,category,board,price,signal,strength,probability,velocity_3h,acceleration,drop_freq,consec_drops,expected_drop_pct,days_to_checkin
39554,66814,Breakwater South Beach,Deluxe,Ro,463.61,STRONG_PUT,8,0.85,-4.0525,-1.0,1.0,3,-4.0525,39
39637,66814,Breakwater South Beach,Deluxe,Ro,463.61,STRONG_PUT,8,0.85,-4.0525,-1.0,1.0,3,-4.0525,39
39459,66814,Breakwater South Beach,Deluxe,Ro,471.44,STRONG_PUT,8,0.85,-4.0525,-1.0,1.0,3,-4.0525,39
40444,66814,Breakwater South Beach,Standard,Bb,10318.56,STRONG_PUT,8,0.8,-95.51,-1.0,1.0,1,-95.51,94
40747,66814,Breakwater South Beach,Standard,Bb,570.68,STRONG_PUT,8,0.8,-94.47,-1.0,1.0,1,-94.47,91
40432,66814,Breakwater South Beach,Standard,Bb,10318.56,STRONG_PUT,8,0.8,-94.47,-1.0,1.0,1,-94.47,91
40746,66814,Breakwater South Beach,Standard,Bb,585.94,STRONG_PUT,8,0.8,-94.32,-1.0,1.0,1,-94.32,89
40423,66814,Breakwater South Beach,Standard,Bb,10318.56,STRONG_PUT,8,0.8,-94.32,-1.0,1.0,1,-94.32,89
41187,852120,SLS LUX Brickell,Standard,Ro,13343.18,STRONG_PUT,8,0.8,-83.95,-1.0,1.0,1,-83.95,87
39168,66814,Breakwater South Beach,Standard,Ro,134.56,STRONG_PUT,8,0.8,-53.2,-1.0,1.0,1,-53.2,72
38771,66814,Breakwater South Beach,Standard,Ro,287.54,STRONG_PUT,8,0.8,-53.2,-1.0,1.0,1,-53.2,72
39282,66814,Breakwater South Beach,Standard,Ro,182.96,STRONG_PUT,8,0.8,-37.88,-1.0,1.0,1,-37.88,73
38750,66814,Breakwater South Beach,Standard,Ro,294.54,STRONG_PUT,8,0.8,-37.88,-1.0,1.0,1,-37.88,73
39803,20702,Embassy Suites by Hilton Miami International Airport,Standard,Ro,318.72,STRONG_PUT,8,0.8,-35.54,-1.0,1.0,1,-35.54,60
39892,20702,Embassy Suites by Hilton Miami International Airport,Standard,Ro,205.44,STRONG_PUT,8,0.8,-35.54,-1.0,1.0,1,-35.54,60
39893,20702,Embassy Suites by Hilton Miami International Airport,Standard,Ro,181.84,STRONG_PUT,8,0.8,-26.64,-1.0,1.0,1,-26.64,61
39690,20702,Embassy Suites by Hilton Miami International Airport,Standard,Ro,247.89,STRONG_PUT,8,0.8,-26.64,-1.0,1.0,1,-26.64,61
39802,20702,Embassy Suites by Hilton Miami International Airport,Standard,Ro,301.35,STRONG_PUT,8,0.8,-23.09,-1.0,1.0,1,-23.09,39
39097,20702,Embassy Suites by Hilton Miami International Airport,Standard,Ro,391.84,STRONG_PUT,8,0.8,-23.09,-1.0,1.0,1,-23.09,39
43106,6805,Pullman Miami Airport,Standard,Bb,232.81,STRONG_PUT,8,0.8,-22.54,-1.0,1.0,1,-22.54,34
41224,6805,Pullman Miami Airport,Standard,Bb,300.55,STRONG_PUT,8,0.8,-22.54,-1.0,1.0,1,-22.54,34
39891,20702,Embassy Suites by Hilton Miami International Airport,Standard,Ro,191.76,STRONG_PUT,8,0.8,-22.29,-1.0,1.0,1,-22.29,54
39013,20702,Embassy Suites by Hilton Miami International Airport,Standard,Ro,246.75,STRONG_PUT,8,0.8,-22.29,-1.0,1.0,1,-22.29,54
39412,66814,Breakwater South Beach,Superior,Ro,172.52,STRONG_PUT,8,0.8,-21.02,-1.0,1.0,1,-21.02,73
39337,66814,Breakwater South Beach,Superior,Ro,218.44,STRONG_PUT,8,0.8,-21.02,-1.0,1.0,1,-21.02,73
39907,20702,Embassy Suites by Hilton Miami International Airport,Standard,Ro,415.18,STRONG_PUT,8,0.8,-19.95,-1.0,1.0,1,-19.95,47
39098,20702,Embassy Suites by Hilton Miami International Airport,Standard,Ro,518.65,STRONG_PUT,8,0.8,-19.95,-1.0,1.0,1,-19.95,47
43127,383277,Iberostar Berkeley Shore Hotel,Standard,Ro,499.52,STRONG_PUT,8,0.8,-19.74,-1.0,1.0,1,-19.74,102
42401,383277,Iberostar Berkeley Shore Hotel,Standard,Ro,622.38,STRONG_PUT,8,0.8,-19.74,-1.0,1.0,1,-19.74,102
39487,66814,Breakwater South Beach,Standard,Ro,193.32,STRONG_PUT,8,0.8,-19.59,-1.0,1.0,1,-19.59,52
39250,66814,Breakwater South Beach,Standard,Ro,240.43,STRONG_PUT,8,0.8,-19.59,-1.0,1.0,1,-19.59,52
42055,6805,Pullman Miami Airport,Standard,Bb,223.51,STRONG_PUT,8,0.8,-18.97,-1.0,1.0,1,-18.97,71
41366,6805,Pullman Miami Airport,Standard,Bb,275.85,STRONG_PUT,8,0.8,-18.97,-1.0,1.0,1,-18.97,71
39473,66814,Breakwater South Beach,Standard,Ro,199.41,STRONG_PUT,8,0.8,-17.06,-1.0,1.0,1,-17.06,71
39336,66814,Breakwater South Beach,Standard,Ro,240.43,STRONG_PUT,8,0.8,-17.06,-1.0,1.0,1,-17.06,71
38694,854881,citizenM Miami Brickell hotel,Standard,Ro,244.33,STRONG_PUT,8,0.8,-15.78,-1.0,1.0,1,-15.78,54
38613,854881,citizenM Miami Brickell hotel,Standard,Ro,290.12,STRONG_PUT,8,0.8,-15.78,-1.0,1.0,1,-15.78,54
39552,66814,Breakwater South Beach,Superior,Ro,326.9,STRONG_PUT,8,0.8,-12.35,-1.0,1.0,1,-12.35,33
39397,66814,Breakwater South Beach,Superior,Ro,372.98,STRONG_PUT,8,0.8,-12.35,-1.0,1.0,1,-12.35,33
41681,6805,Pullman Miami Airport,Standard,Bb,610.24,STRONG_PUT,8,0.8,-11.86,-1.0,1.0,1,-11.86,93
42115,6805,Pullman Miami Airport,Standard,Bb,537.89,STRONG_PUT,8,0.8,-11.86,-1.0,1.0,1,-11.86,93
42029,6805,Pullman Miami Airport,Standard,Bb,369.32,STRONG_PUT,8,0.8,-11.84,-1.0,1.0,1,-11.84,39
41242,6805,Pullman Miami Airport,Standard,Bb,418.93,STRONG_PUT,8,0.8,-11.84,-1.0,1.0,1,-11.84,39
39410,66814,Breakwater South Beach,Standard,Ro,321.32,STRONG_PUT,8,0.8,-11.32,-1.0,1.0,1,-11.32,68
39332,66814,Breakwater South Beach,Standard,Ro,362.34,STRONG_PUT,8,0.8,-11.32,-1.0,1.0,1,-11.32,68
39261,66814,Breakwater South Beach,Standard,Ro,134.57,STRONG_PUT,8,0.8,-9.71,-1.0,1.0,1,-9.71,58
40943,6805,Pullman Miami Airport,Deluxe,Bb,223.43,STRONG_PUT,8,0.8,-9.66,-1.0,1.0,1,-9.66,73
39068,20702,Embassy Suites by Hilton Miami International Airport,Standard,Ro,136.53,STRONG_PUT,8,0.8,-9.26,-1.0,1.0,1,-9.26,59
39386,66814,Breakwater South Beach,Deluxe,Ro,242.76,STRONG_PUT,8,0.8,-8.77,-1.0,1.0,1,-8.77,66
42150,66814,Breakwater South Beach,Deluxe,Ro,221.47,STRONG_PUT,8,0.8,-8.77,-1.0,1.0,1,-8.77,66
39334,66814,Breakwater South Beach,Deluxe,Ro,412.49,STRONG_PUT,8,0.8,-7.32,-1.0,1.0,1,-7.32,68
39409,66814,Breakwater South Beach,Deluxe,Ro,382.29,STRONG_PUT,8,0.8,-7.32,-1.0,1.0,1,-7.32,68
41997,6805,Pullman Miami Airport,Deluxe,Bb,251.97,STRONG_PUT,8,0.8,-7.25,-1.0,1.0,1,-7.25,30
40772,6805,Pullman Miami Airport,Deluxe,Bb,271.67,STRONG_PUT,8,0.8,-7.25,-1.0,1.0,1,-7.25,30
39405,66814,Breakwater South Beach,Deluxe,Ro,255.8,STRONG_PUT,8,0.8,-7.23,-1.0,1.0,1,-7.23,54
39252,66814,Breakwater South Beach,Deluxe,Ro,275.75,STRONG_PUT,8,0.8,-7.23,-1.0,1.0,1,-7.23,54
39304,66814,Breakwater South Beach,Deluxe,Ro,233.59,STRONG_PUT,8,0.8,-5.19,-1.0,1.0,1,-5.19,71
39472,66814,Breakwater South Beach,Deluxe,Ro,221.46,STRONG_PUT,8,0.8,-5.19,-1.0,1.0,1,-5.19,71
43086,66814,Breakwater South Beach,Superior,Ro,173.86,STRONG_PUT,8,0.8,-4.83,-1.0,1.0,3,-4.83,77
40735,66814,Breakwater South Beach,Superior,Ro,175.99,STRONG_PUT,8,0.8,-4.83,-1.0,1.0,3,-4.83,77
39613,66814,Breakwater South Beach,Superior,Ro,185.95,STRONG_PUT,8,0.8,-4.83,-1.0,1.0,3,-4.83,77
39496,66814,Breakwater South Beach,Superior,Ro,203.32,STRONG_PUT,8,0.8,-4.83,-1.0,1.0,3,-4.83,77
39804,20702,Embassy Suites by Hilton Miami International Airport,Suite,Ro,203.98,STRONG_PUT,8,0.8,-4.659000000000001,-1.0,0.5,4,-4.659000000000001,74
39084,20702,Embassy Suites by Hilton Miami International Airport,Suite,Ro,377.87,STRONG_PUT,8,0.8,-4.659000000000001,-1.0,0.5,4,-4.659000000000001,74
38927,20702,Embassy Suites by Hilton Miami International Airport,Suite,Ro,381.94,STRONG_PUT,8,0.8,-4.659000000000001,-1.0,0.5,4,-4.659000000000001,74
39105,20702,Embassy Suites by Hilton Miami International Airport,Suite,Ro,385.74,STRONG_PUT,8,0.8,-4.659000000000001,-1.0,0.5,4,-4.659000000000001,74
39624,20702,Embassy Suites by Hilton Miami International Airport,Suite,Ro,387.7,STRONG_PUT,8,0.8,-4.659000000000001,-1.0,0.5,4,-4.659000000000001,74
39647,20702,Embassy Suites by Hilton Miami International Airport,Suite,Ro,387.7,STRONG_PUT,8,0.8,-4.659000000000001,-1.0,0.5,4,-4.659000000000001,74
39589,20702,Embassy Suites by Hilton Miami International Airport,Suite,Ro,390.65,STRONG_PUT,8,0.8,-4.659000000000001,-1.0,0.5,4,-4.659000000000001,74
39378,20702,Embassy Suites by Hilton Miami International Airport,Suite,Ro,390.84,STRONG_PUT,8,0.8,-4.659000000000001,-1.0,0.5,4,-4.659000000000001,74
39516,20702,Embassy Suites by Hilton Miami International Airport,Suite,Ro,390.84,STRONG_PUT,8,0.8,-4.659000000000001,-1.0,0.5,4,-4.659000000000001,74
39667,20702,Embassy Suites by Hilton Miami International Airport,Suite,Ro,404.84,STRONG_PUT,8,0.8,-4.659000000000001,-1.0,0.5,4,-4.659000000000001,74
39691,20702,Embassy Suites by Hilton Miami International Airport,Suite,Ro,406.08,STRONG_PUT,8,0.8,-4.659000000000001,-1.0,0.5,4,-4.659000000000001,74
41765,852120,SLS LUX Brickell,Suite,Ro,520.58,STRONG_PUT,8,0.8,-4.645,-1.0,1.0,2,-4.645,83
41630,852120,SLS LUX Brickell,Suite,Ro,569.32,STRONG_PUT,8,0.8,-4.645,-1.0,1.0,2,-4.645,83
41491,852120,SLS LUX Brickell,Suite,Ro,573.88,STRONG_PUT,8,0.8,-4.645,-1.0,1.0,2,-4.645,83
39605,66814,Breakwater South Beach,Standard,Ro,199.41,STRONG_PUT,8,0.8,-3.8625,-1.0,1.0,2,-3.8625,70
39370,66814,Breakwater South Beach,Standard,Ro,232.45,STRONG_PUT,8,0.8,-3.8625,-1.0,1.0,2,-3.8625,70
39492,66814,Breakwater South Beach,Standard,Ro,232.45,STRONG_PUT,8,0.8,-3.8625,-1.0,1.0,2,-3.8625,70
39560,66814,Breakwater South Beach,Standard,Ro,232.45,STRONG_PUT,8,0.8,-3.8625,-1.0,1.0,2,-3.8625,70
39281,66814,Breakwater South Beach,Standard,Ro,235.86,STRONG_PUT,8,0.8,-3.8625,-1.0,1.0,2,-3.8625,70
39347,24982,Hilton Miami Downtown,Standard,Ro,260.26,STRONG_PUT,8,0.8,-3.7266666666666666,-1.0,0.6666666666666666,2,-3.7266666666666666,53
41906,24982,Hilton Miami Downtown,Standard,Ro,277.83,STRONG_PUT,8,0.8,-3.7266666666666666,-1.0,0.6666666666666666,2,-3.7266666666666666,53
39836,24982,Hilton Miami Downtown,Standard,Ro,295.16,STRONG_PUT,8,0.8,-3.7266666666666666,-1.0,0.6666666666666666,2,-3.7266666666666666,53
39209,24982,Hilton Miami Downtown,Standard,Ro,312.79,STRONG_PUT,8,0.8,-3.7266666666666666,-1.0,0.6666666666666666,2,-3.7266666666666666,53
39477,66814,Breakwater South Beach,Superior,Ro,179.86,STRONG_PUT,8,0.8,-3.436666666666667,-1.0,0.6666666666666666,2,-3.436666666666667,37
39357,66814,Breakwater South Beach,Superior,Ro,190.29,STRONG_PUT,8,0.8,-3.436666666666667,-1.0,0.6666666666666666,2,-3.436666666666667,37
39223,66814,Breakwater South Beach,Superior,Ro,200.54,STRONG_PUT,8,0.8,-3.436666666666667,-1.0,0.6666666666666666,2,-3.436666666666667,37
39399,66814,Breakwater South Beach,Superior,Ro,304.28,STRONG_PUT,8,0.8,-3.436666666666667,-1.0,0.6666666666666666,2,-3.436666666666667,37
42252,852120,SLS LUX Brickell,Suite,Ro,563.48,STRONG_PUT,8,0.8,-3.435,-1.0,1.0,2,-3.435,37
41928,852120,SLS LUX Brickell,Suite,Ro,566.42,STRONG_PUT,8,0.8,-3.435,-1.0,1.0,2,-3.435,37
41452,852120,SLS LUX Brickell,Suite,Ro,605.04,STRONG_PUT,8,0.8,-3.435,-1.0,1.0,2,-3.435,37
39000,20702,Embassy Suites by Hilton Miami International Airport,Standard,Ro,603.18,STRONG_PUT,8,0.8,-3.3833333333333333,-1.0,1.0,2,-3.3833333333333333,95
39020,20702,Embassy Suites by Hilton Miami International Airport,Standard,Ro,603.18,STRONG_PUT,8,0.8,-3.3833333333333333,-1.0,1.0,2,-3.3833333333333333,95
39189,20702,Embassy Suites by Hilton Miami International Airport,Standard,Ro,603.18,STRONG_PUT,8,0.8,-3.3833333333333333,-1.0,1.0,2,-3.3833333333333333,95
42157,20702,Embassy Suites by Hilton Miami International Airport,Standard,Ro,480.73,STRONG_PUT,8,0.8,-3.3833333333333333,-1.0,1.0,2,-3.3833333333333333,95
39686,20702,Embassy Suites by Hilton Miami International Airport,Standard,Ro,483.22,STRONG_PUT,8,0.8,-3.3833333333333333,-1.0,1.0,2,-3.3833333333333333,95
40054,20702,Embassy Suites by Hilton Miami International Airport,Standard,Ro,483.22,STRONG_PUT,8,0.8,-3.3833333333333333,-1.0,1.0,2,-3.3833333333333333,95
42015,20702,Embassy Suites by Hilton Miami International Airport,Standard,Ro,483.22,STRONG_PUT,8,0.8,-3.3833333333333333,-1.0,1.0,2,-3.3833333333333333,95
42158,20702,Embassy Suites by Hilton Miami International Airport,Standard,Ro,576.21,STRONG_PUT,8,0.8,-3.31,-1.0,0.6666666666666666,2,-3.31,100
41913,20702,Embassy Suites by Hilton Miami International Airport,Standard,Ro,596.84,STRONG_PUT,8,0.8,-3.31,-1.0,0.6666666666666666,2,-3.31,100
39016,20702,Embassy Suites by Hilton Miami International Airport,Standard,Ro,639.73,STRONG_PUT,8,0.8,-3.31,-1.0,0.6666666666666666,2,-3.31,100
40752,20702,Embassy Suites by Hilton Miami International Airport,Standard,Ro,817.53,STRONG_PUT,8,0.8,-3.31,-1.0,0.6666666666666666,2,-3.31,100
41984,852120,SLS LUX Brickell,Suite,Ro,510.19,STRONG_PUT,7,0.75,-20.005,-1.0,0.5,1,-20.005,86
41633,852120,SLS LUX Brickell,Suite,Ro,850.52,STRONG_PUT,7,0.75,-20.005,-1.0,0.5,1,-20.005,86
41828,852120,SLS LUX Brickell,Suite,Ro,853.8,STRONG_PUT,7,0.75,-20.005,-1.0,0.5,1,-20.005,86
39882,20702,Embassy Suites by Hilton Miami International Airport,Suite,Ro,182.39,STRONG_PUT,7,0.75,-18.51,-1.0,0.5,1,-18.51,34
38859,20702,Embassy Suites by Hilton Miami International Airport,Suite,Ro,289.6,STRONG_PUT,7,0.75,-18.51,-1.0,0.5,1,-18.51,34
39036,20702,Embassy Suites by Hilton Miami International Airport,Suite,Ro,297.27,STRONG_PUT,7,0.75,-18.51,-1.0,0.5,1,-18.51,34
39787,20702,Embassy Suites by Hilton Miami International Airport,Suite,Ro,175.17,STRONG_PUT,7,0.75,-14.783333333333333,-1.0,0.3333333333333333,1,-14.783333333333333,61
38902,20702,Embassy Suites by Hilton Miami International Airport,Suite,Ro,314.79,STRONG_PUT,7,0.75,-14.783333333333333,-1.0,0.3333333333333333,1,-14.783333333333333,61
39666,20702,Embassy Suites by Hilton Miami International Airport,Suite,Ro,315.2,STRONG_PUT,7,0.75,-14.783333333333333,-1.0,0.3333333333333333,1,-14.783333333333333,61
39698,20702,Embassy Suites by Hilton Miami International Airport,Suite,Ro,315.7,STRONG_PUT,7,0.75,-14.783333333333333,-1.0,0.3333333333333333,1,-14.783333333333333,61
43091,20702,Embassy Suites by Hilton Miami International Airport,Suite,Bb,188.08,STRONG_PUT,7,0.75,-12.345,-1.0,0.5,1,-12.345,69
41809,20702,Embassy Suites by Hilton Miami International Airport,Suite,Bb,249.75,STRONG_PUT,7,0.75,-12.345,-1.0,0.5,1,-12.345,69
42083,20702,Embassy Suites by Hilton Miami International Airport,Suite,Bb,250.81,STRONG_PUT,7,0.75,-12.345,-1.0,0.5,1,-12.345,69
39147,66814,Breakwater South Beach,Standard,Ro,149.05,STRONG_PUT,7,0.75,-9.71,-1.0,1.0,1,-9.71,58
42184,852120,SLS LUX Brickell,Suite,Ro,520.59,STRONG_PUT,7,0.75,-9.42,-1.0,0.3333333333333333,1,-9.42,79
41483,852120,SLS LUX Brickell,Suite,Ro,725.7,STRONG_PUT,7,0.75,-9.42,-1.0,0.3333333333333333,1,-9.42,79
41627,852120,SLS LUX Brickell,Suite,Ro,728.36,STRONG_PUT,7,0.75,-9.42,-1.0,0.3333333333333333,1,-9.42,79
42018,852120,SLS LUX Brickell,Suite,Ro,732.7,STRONG_PUT,7,0.75,-9.42,-1.0,0.3333333333333333,1,-9.42,79
38900,20702,Embassy Suites by Hilton Miami International Airport,Standard,Ro,150.47,STRONG_PUT,7,0.75,-9.26,-1.0,1.0,1,-9.26,59
41696,117491,FAIRWIND HOTEL & SUITES SOUTH BEACH,Deluxe,Ro,352.17,STRONG_PUT,7,0.75,-8.22,-1.0,0.5,1,-8.22,98
39956,117491,FAIRWIND HOTEL & SUITES SOUTH BEACH,Deluxe,Ro,421.46,STRONG_PUT,7,0.75,-8.22,-1.0,0.5,1,-8.22,98
40075,117491,FAIRWIND HOTEL & SUITES SOUTH BEACH,Deluxe,Ro,425.51,STRONG_PUT,7,0.75,-8.22,-1.0,0.5,1,-8.22,98
40737,66814,Breakwater South Beach,Standard,Bb,663.2,STRONG_PUT,7,0.75,-7.77,-1.0,1.0,1,-7.77,103
40478,66814,Breakwater South Beach,Standard,Bb,719.09,STRONG_PUT,7,0.75,-7.77,-1.0,1.0,1,-7.77,103
40043,66814,Breakwater South Beach,Deluxe,Ro,231.41,STRONG_PUT,7,0.75,-6.99,-1.0,0.5,1,-6.99,85
39414,66814,Breakwater South Beach,Deluxe,Ro,269.01,STRONG_PUT,7,0.75,-6.99,-1.0,0.5,1,-6.99,85
39809,66814,Breakwater South Beach,Deluxe,Ro,277.27,STRONG_PUT,7,0.75,-6.99,-1.0,0.5,1,-6.99,85
41480,852120,SLS LUX Brickell,Suite,Ro,708.76,STRONG_PUT,7,0.75,-6.973333333333334,-1.0,0.5,1,-6.973333333333334,75
42974,852120,SLS LUX Brickell,Suite,Ro,560.47,STRONG_PUT,7,0.75,-6.973333333333334,-1.0,0.5,1,-6.973333333333334,75
41821,852120,SLS LUX Brickell,Suite,Ro,559.91,STRONG_PUT,7,0.75,-6.973333333333334,-1.0,0.5,1,-6.973333333333334,75
41969,852120,SLS LUX Brickell,Suite,Ro,560.46,STRONG_PUT,7,0.75,-6.973333333333334,-1.0,0.5,1,-6.973333333333334,75
41651,66814,Breakwater South Beach,Standard,Bb,720.92,STRONG_PUT,7,0.75,-6.89,-1.0,1.0,1,-6.89,87
40736,66814,Breakwater South Beach,Standard,Bb,774.3,STRONG_PUT,7,0.75,-6.89,-1.0,1.0,1,-6.89,87
39365,66814,Breakwater South Beach,Superior,Ro,172.82,STRONG_PUT,7,0.75,-6.38,-1.0,1.0,1,-6.38,64
39270,66814,Breakwater South Beach,Superior,Ro,184.59,STRONG_PUT,7,0.75,-6.38,-1.0,1.0,1,-6.38,64
41700,852120,SLS LUX Brickell,Standard,Ro,320.74,STRONG_PUT,7,0.75,-6.18,-1.0,1.0,1,-6.18,38
41074,852120,SLS LUX Brickell,Standard,Ro,341.88,STRONG_PUT,7,0.75,-6.18,-1.0,1.0,1,-6.18,38
41880,24982,Hilton Miami Downtown,Suite,Ro,353.94,STRONG_PUT,7,0.75,-5.83,-1.0,0.5,1,-5.83,53
39288,24982,Hilton Miami Downtown,Suite,Ro,400.64,STRONG_PUT,7,0.75,-5.83,-1.0,0.5,1,-5.83,53
39689,24982,Hilton Miami Downtown,Suite,Ro,411.88,STRONG_PUT,7,0.75,-5.83,-1.0,0.5,1,-5.83,53
39625,66814,Breakwater South Beach,Superior,Ro,250.68,STRONG_PUT,7,0.75,-4.73,-1.0,1.0,2,-4.73,31
39437,66814,Breakwater South Beach,Superior,Ro,260.86,STRONG_PUT,7,0.75,-4.73,-1.0,1.0,2,-4.73,31
39215,66814,Breakwater South Beach,Superior,Ro,276.88,STRONG_PUT,7,0.75,-4.73,-1.0,1.0,2,-4.73,31
43081,66814,Breakwater South Beach,Superior,Ro,173.86,STRONG_PUT,7,0.75,-4.315,-1.0,1.0,2,-4.315,57
39469,66814,Breakwater South Beach,Superior,Ro,175.75,STRONG_PUT,7,0.75,-4.315,-1.0,1.0,2,-4.315,57
39259,66814,Breakwater South Beach,Superior,Ro,190.29,STRONG_PUT,7,0.75,-4.315,-1.0,1.0,2,-4.315,57
40045,20702,Embassy Suites by Hilton Miami International Airport,Suite,Ro,443.16,STRONG_PUT,7,0.75,-2.18,-1.0,0.6,3,-2.18,46
39212,20702,Embassy Suites by Hilton Miami International Airport,Suite,Ro,493.52,STRONG_PUT,7,0.75,-2.18,-1.0,0.6,3,-2.18,46
39104,20702,Embassy Suites by Hilton Miami International Airport,Suite,Ro,497.35,STRONG_PUT,7,0.75,-2.18,-1.0,0.6,3,-2.18,46
39854,20702,Embassy Suites by Hilton Miami International Airport,Suite,Ro,796.5,STRONG_PUT,7,0.75,-2.18,-1.0,0.6,3,-2.18,46
39899,20702,Embassy Suites by Hilton Miami International Airport,Suite,Ro,795.35,STRONG_PUT,7,0.75,-2.18,-1.0,0.6,3,-2.18,46
39922,20702,Embassy Suites by Hilton Miami International Airport,Suite,Ro,799.32,STRONG_PUT,7,0.75,-2.18,-1.0,0.6,3,-2.18,46
42154,24982,Hilton Miami Downtown,Suite,Ro,361.29,STRONG_PUT,7,0.75,-1.11875,-1.0,0.625,5,-1.11875,64
39917,24982,Hilton Miami Downtown,Suite,Ro,391.52,STRONG_PUT,7,0.75,-1.11875,-1.0,0.625,5,-1.11875,64
39394,24982,Hilton Miami Downtown,Suite,Ro,393.85,STRONG_PUT,7,0.75,-1.11875,-1.0,0.625,5,-1.11875,64
39058,24982,Hilton Miami Downtown,Suite,Ro,396.79,STRONG_PUT,7,0.75,-1.11875,-1.0,0.625,5,-1.11875,64
41908,24982,Hilton Miami Downtown,Suite,Ro,485.37,STRONG_PUT,7,0.75,-1.11875,-1.0,0.625,5,-1.11875,64
39103,24982,Hilton Miami Downtown,Suite,Ro,510.36,STRONG_PUT,7,0.75,-1.11875,-1.0,0.625,5,-1.11875,64
39313,24982,Hilton Miami Downtown,Suite,Ro,510.32,STRONG_PUT,7,0.75,-1.11875,-1.0,0.625,5,-1.11875,64
39536,24982,Hilton Miami Downtown,Suite,Ro,518.82,STRONG_PUT,7,0.75,-1.11875,-1.0,0.625,5,-1.11875,64
39072,24982,Hilton Miami Downtown,Suite,Ro,539.17,STRONG_PUT,7,0.75,-1.11875,-1.0,0.625,5,-1.11875,64
38718,66814,Breakwater South Beach,Standard,Ro,371.35,STRONG_PUT,7,0.7,-20.52,-1.0,0.5,1,-20.52,83
38754,66814,Breakwater South Beach,Standard,Ro,384.08,STRONG_PUT,7,0.7,-20.52,-1.0,0.5,1,-20.52,83
39285,66814,Breakwater South Beach,Standard,Ro,218.95,STRONG_PUT,7,0.7,-20.52,-1.0,0.5,1,-20.52,83
38915,20702,Embassy Suites by Hilton Miami International Airport,Standard,Ro,337.88,STRONG_PUT,7,0.7,-14.355,-1.0,0.5,1,-14.355,68
39699,20702,Embassy Suites by Hilton Miami International Airport,Standard,Ro,338.15,STRONG_PUT,7,0.7,-14.355,-1.0,0.5,1,-14.355,68
39846,20702,Embassy Suites by Hilton Miami International Airport,Standard,Ro,240.86,STRONG_PUT,7,0.7,-14.355,-1.0,0.5,1,-14.355,68
39162,66814,Breakwater South Beach,Standard,Ro,219.04,STRONG_PUT,7,0.7,-9.663333333333332,-1.0,0.3333333333333333,1,-9.663333333333332,67
39277,66814,Breakwater South Beach,Standard,Ro,272.42,STRONG_PUT,7,0.7,-9.663333333333332,-1.0,0.3333333333333333,1,-9.663333333333332,67
38713,66814,Breakwater South Beach,Standard,Ro,383.65,STRONG_PUT,7,0.7,-9.663333333333332,-1.0,0.3333333333333333,1,-9.663333333333332,67
38740,66814,Breakwater South Beach,Standard,Ro,384.32,STRONG_PUT,7,0.7,-9.663333333333332,-1.0,0.3333333333333333,1,-9.663333333333332,67
38963,20702,Embassy Suites by Hilton Miami International Airport,Standard,Ro,639.73,STRONG_PUT,7,0.7,-8.156666666666666,-1.0,0.5,1,-8.156666666666666,97
41523,20702,Embassy Suites by Hilton Miami International Airport,Standard,Ro,693.27,STRONG_PUT,7,0.7,-8.156666666666666,-1.0,0.5,1,-8.156666666666666,97
42088,20702,Embassy Suites by Hilton Miami International Airport,Standard,Ro,483.22,STRONG_PUT,7,0.7,-8.156666666666666,-1.0,0.5,1,-8.156666666666666,97
